,tokens,imputed_brand_Apple,imputed_brand_Google,imputed_brand_Missing,target
1135,goal day knock government talk install android sdk amp pray sencha phonegap workshop android sxsw,0.0,1.0,0.0,0.0
1136,first day exhibit hall open sxsw stop emc booth enter win ipad mention mention,1.0,0.0,0.0,2.0
1137,check free mention sampler itunes link sxsw,0.0,0.0,1.0,0.0
1138,check free sxsw sampler itunes link sxsw,1.0,0.0,0.0,2.0
1139,audioboo front apple ipad queue link sxsw sxswsa apple ipad austin texas,1.0,0.0,0.0,0.0
1140,follow google bing qa session sxsw great insight webmaster qagb,0.0,1.0,0.0,2.0
1141,oh ware ides march location link sxsw,0.0,0.0,1.0,0.0
1142,mention ipad dj set mention sxsw,1.0,0.0,0.0,0.0
1143,mention ipad take sxsw video link via mashable,1.0,0.0,0.0,0.0
1144,sxsw ppl ipad release home unpacked sxsw,1.0,0.0,0.0,0.0
1145,unload ipads link sxsw apple ipad,1.0,0.0,0.0,0.0
1146,like ipoo app iphone mention ha rt mention chan internet's bathroom wall sxswmoot sxsw,1.0,0.0,0.0,2.0
1147,z law link code valid p infektd sxsw zlf,0.0,0.0,1.0,0.0
1148,pick mophie juice boost pack iphone today chick weekend call ample juice sxsw,1.0,0.0,0.0,0.0
1149,pdanet awesome app yet android sxsw mention like,0.0,1.0,0.0,2.0
1150,check new mention app link gonna huge next week sxsw beyond,1.0,0.0,0.0,2.0
1151,check new app android launch sxsw play aol music essentially instagram music link,0.0,1.0,0.0,0.0
1152,mention new whrrl app live iphone app store android marketplace get hot time sxsw,1.0,0.0,0.0,2.0
1153,use ol ipad help brit find hotel austin gooddeed sxsw win,1.0,0.0,0.0,2.0
1154,must one sxsw without ipad someone need make case make original ipad look like new nd gen,1.0,0.0,0.0,2.0
1155,longer one eat alone table one iphone facebook new normal sxsw,1.0,0.0,0.0,0.0
1156,one sxsw blackberry dell amp ipad feeling like dork mention geek conference make sense,1.0,0.0,0.0,0.0
1157,phone mention demo google phone go see iphone sxsw,0.0,1.0,0.0,0.0
1158,unveil pop apple store scarborough building sxsw link,1.0,0.0,0.0,2.0
1159,course seo q amp w google bing panel pack yet put tiny room sxsw,0.0,1.0,0.0,0.0
1160,ipad star gadget sxsw link sxsw,1.0,0.0,0.0,2.0
1161,go whole day w laptop amp use ipad thing miss ftp cloudapp fast type amp skype ipad sxsw,1.0,0.0,0.0,1.0
1162,explore world xml combine google earth w location individual show time cool sxsw,0.0,1.0,0.0,2.0
1163,last year single ipad public sxsw today they're common laptop see android tablet,1.0,0.0,0.0,2.0
1164,think would sxsw app blackberry give iphone finger guess i'll carry around ipad lame,1.0,0.0,0.0,1.0
1165,mention there's expectation engagement ipad visual social delve experience sxsw sxfl,1.0,0.0,0.0,2.0
1166,course ha rt mention mention apple open temporary store austin sxsw amp ipad launch link,1.0,0.0,0.0,0.0
1167,bet sell new ipads le day sxsw ipad mention apple store sxsw w others link,1.0,0.0,0.0,0.0
1168,like take geeky every apple store line country plant sxsw,1.0,0.0,0.0,0.0
1169,wow thing insanely thin amp light hold ipad seriously sxsw mosaicxm link,1.0,0.0,0.0,2.0
1170,among thing miss sxsw google aclu dance party,0.0,1.0,0.0,2.0
1171,top thing i've love sxsw far link outbrain ipad groupme,1.0,0.0,0.0,2.0
1172,like think apple decide sell new ipad sxsw base suggestion link everyone welcome,1.0,0.0,0.0,2.0
1173,anyone think i'm go walk around sxsw old inferior ipad ipad release well wrong,1.0,0.0,0.0,2.0
1174,people apple store smell great sxsw hereforwork nottheipad,1.0,0.0,0.0,1.0
1175,check new android app bizzy we're use check sxsw link,0.0,1.0,0.0,2.0
1176,people session take photo ipad air doingitwrong sxsw,1.0,0.0,0.0,0.0
1177,check video get glimpse action like ipad ipad sxsw gadget link,1.0,0.0,0.0,0.0
1178,check video get glimpse action like ipad ipad sxsw gadget link could resist,1.0,0.0,0.0,2.0
1179,austin wk amp need iphone ipad fix find guy w sign hilton cnr near conventionctr sxsw link,1.0,0.0,0.0,0.0
1180,miss mention check google doodle burn man pac man beyond link sxsw,0.0,1.0,0.0,0.0
1181,believe they're good rt mention life would much well ipad brainwash line sxsw,1.0,0.0,0.0,2.0
1182,late rt mention google circle sxsw,0.0,1.0,0.0,0.0
1183,listen brocast episode link io apple iphone sxsw music mention mention mention,1.0,0.0,0.0,0.0
1184,dude think buddy figure put keyboard ipad tell netbook guy unconvinced obviously waste sxsw,1.0,0.0,0.0,0.0
1185,thousand ipad float around austin sxsw see even one single android tablet even one zero,0.0,1.0,0.0,2.0
1186,spot three ipad first minute lot ipad think macworld sxsw,1.0,0.0,0.0,0.0
1187,mention three type people work ghost bad apple kid gamestorming sxsw,1.0,0.0,0.0,0.0
1188,excellent tip mention go sxsw new iphone guide austin mention free march hard beat free lp,1.0,0.0,0.0,2.0
1189,sxsw pro tip remove access corporate twitter account iphone pm day,1.0,0.0,0.0,0.0
1190,head link pm cst today win vip access acoustic solo set sxsw tonight nokiaconnects,0.0,0.0,1.0,0.0
1191,listen mention discus new interaction paradigm design ipad uxdes sxsw,0.0,0.0,1.0,0.0
1192,listen mention talk ipad design sxsw,1.0,0.0,0.0,0.0
1193,thank mention let test drive car apple store let hope fix phone sxsw,1.0,0.0,0.0,1.0
1194,way quot ipad design headaches quot sure bloggable i'm sure interesting sxsw link,1.0,0.0,0.0,2.0
1195,go sxsw doesnt matter place give away apple product link,1.0,0.0,0.0,0.0
1196,way sxsw anyone see line sxsw apple store still bite early,1.0,0.0,0.0,0.0
1197,travel sxsw ipad,0.0,0.0,1.0,0.0
1198,way sxsw forget ipad mention cleveland hopkins airport w others link,1.0,0.0,0.0,2.0
1199,listen furby choir superhappydevhouse sxsw google,0.0,1.0,0.0,0.0
1200,talk googler amp say quot new product sxsw quot point google social search link,0.0,1.0,0.0,0.0
1201,metric determine engagement sxsw session ipad battery drain use session,0.0,0.0,1.0,0.0
1202,want song let work google mr sxsw,0.0,0.0,1.0,0.0
1203,listen folk around world make iphone music smule's ocarina mention play zelda theme sxsw,1.0,0.0,0.0,0.0
1204,accord google's marissa mayer future location augment reality contextual discovery make smartphones smarter sxsw fb,0.0,1.0,0.0,0.0
1205,listen google q amp say see yelp service go die sxsw far interesting,0.0,1.0,0.0,2.0
1206,listen google's marissa mayer discuss new product include google hotpot watch yelp sxsw,0.0,1.0,0.0,2.0
1207,listen google's nadya direkova use game mechanic create user engagement social web apps link sxsw,0.0,1.0,0.0,0.0
1208,reaction google circle news far range quot quot quot please rescue facebook quot sxsw,0.0,1.0,0.0,0.0
1209,flipboard launch iphone app later year link via mention sxsw,1.0,0.0,0.0,0.0
1210,accord marissa mayer google map usage mobile sxsw,0.0,1.0,0.0,0.0
1211,listen marissa mayer's sale shpeal google everything hotwhat sxsw,0.0,1.0,0.0,0.0
1212,listen marissa meyer head google social get grill jc penney lol sxsw,0.0,1.0,0.0,0.0
1213,apple set open popup shop austin sxsw rim hp r go lease store next door put come soon sign link,1.0,0.0,0.0,0.0
1214,apple set open sqft pop store congress ave sxsw link,1.0,0.0,0.0,0.0
1215,apple set open pop shop sxsw interactive conference link apple ipad marketing medium,1.0,0.0,0.0,0.0
1216,apple set open popoup shop austin sxsw link,1.0,0.0,0.0,0.0
1217,apple set open popup shop austin th amp con sxsw link via mention sxsw sxswprsa prsa,1.0,0.0,0.0,0.0
1218,apple set open popup shop core sxsw action link aapl,1.0,0.0,0.0,0.0
1219,apple set open popup shop core sxsw action link,1.0,0.0,0.0,0.0
1220,apple set open popup shop core sxsw action link ipad ground,1.0,0.0,0.0,0.0
1221,apple set open popup shop core sxsw action link geek need ipad love,1.0,0.0,0.0,2.0
1222,apple set open popup shop core sxsw action ipad unveiling link,1.0,0.0,0.0,0.0
1223,apple set open popup shop core sxsw action they're go sell ipad sxsw link,1.0,0.0,0.0,2.0
1224,apple set open popup shop core sxsw action link sxsw app link http bit ly bvhd,1.0,0.0,0.0,0.0
1225,apple set open popup shop core sxsw action link sxsw apple,1.0,0.0,0.0,0.0
1226,apple set open popup shop core sxsw action link sxsw apple ipad retail,1.0,0.0,0.0,2.0
1227,apple set open popup shop core sxsw action link sxsw apple apple set open popup sh link,1.0,0.0,0.0,0.0
1228,apple set open popup shop core sxsw action link via mention sxsw,1.0,0.0,0.0,0.0
1229,apple set open popup shop core sxsw action sell ipad link ipad sxsw,1.0,0.0,0.0,0.0
1230,apple set open popup shop core sxsw action lease downtown space festival link sxsw apple austin,1.0,0.0,0.0,0.0
1231,great way prep rt mention download free track sxsw music sampler available mention link,0.0,0.0,1.0,0.0
1232,expect see flood shiny new ipad today mention line apple store around block sxsw,1.0,0.0,0.0,2.0
1233,get see google fail social another day rt mention okay google circle debut sxsw today,0.0,1.0,0.0,1.0
1234,listen australian knob celebrity journalist shoot shoot shoot iphone vid meeting celebs sxsw,1.0,0.0,0.0,0.0
1235,listen google marketer speak base crowd they're hold steve job wealthy think sxsw,0.0,1.0,0.0,0.0
1236,google vp speak topic quick step own everything world sxsw link,0.0,1.0,0.0,0.0
1237,easy spot ipad sxsw distance majority white screen bezel,1.0,0.0,0.0,0.0
1238,way apple store upgrade pager link sxsw,1.0,0.0,0.0,0.0
1239,listen developer netflix app iphone talk mistake make ap interesting stuff sxsw,1.0,0.0,0.0,0.0
1240,slap face link code valid infektd sxsw zomb,0.0,0.0,1.0,0.0
1241,listen official sxsw mixtape link,0.0,0.0,1.0,0.0
1242,switch office ipad next session flipboard gamechanger pass fad mention like one sxsw,1.0,0.0,0.0,0.0
1243,switch office ipad next session flipboard gamechanger pass fad mention like one sxsw,1.0,0.0,0.0,0.0
1244,come tech cocktail event tonight check mobile smackdown event sxsw iphone android windowsphone,0.0,1.0,0.0,0.0
1245,listen twit live mention sxsw also go boxee keg party google robots event saw tim ferris speak check ebay hackathon,0.0,1.0,0.0,2.0
1246,i'm go wait ipad know go well ipad sxsw,1.0,0.0,0.0,2.0
1247,available today mention mobile apps iphone android blackberry windowsmobile w facebook info link sxsw,0.0,1.0,0.0,0.0
1248,quot i'm fond ipad quot mention sxswi sxsw,1.0,0.0,0.0,2.0
1249,social important google screw big launch circus link socialmedia sxsw,0.0,1.0,0.0,0.0
1250,social important google screw big launch circus sxsw via mention link,0.0,1.0,0.0,0.0
1251,check touch story design digital magazine ipad sxsw link sxsw,1.0,0.0,0.0,0.0
1252,futuremf trajan google destroy lt title gt tag websites seo open graph protocol add clean title tag instead sxsw,0.0,1.0,0.0,1.0
1253,try contact friend family japan mention create person finder link sxsw,0.0,0.0,1.0,0.0
1254,free tune year's sxsw artist link,0.0,0.0,1.0,0.0
1255,attend tv new medium formula success sxsw see lot ipad around,1.0,0.0,0.0,2.0
1256,two apple store atx rt mention ipad go sale next friday austin apple store go busy sxsw,1.0,0.0,0.0,2.0
1257,apple two austin store week downtown presence change sxsw popup store link pcbuzz,1.0,0.0,0.0,0.0
1258,apple two austin store week downtown presence change sxsw popup store link mention,1.0,0.0,0.0,2.0
1259,apple two austin area retail location anticipation gadget ipad sxsw gadget link,1.0,0.0,0.0,0.0
1260,please u able attend sxsw buy ipad today consider save japan earthquake relief via mention,1.0,0.0,0.0,0.0
1261,know u u selling weve never talk hate product rt mention check heyo iphone sxsw sxswi,1.0,0.0,0.0,1.0
1262,mention unload apple store corner th congress austin temp store sxsw link dis awesome,1.0,0.0,0.0,2.0
1263,google unveil new social platform circle group peep relevance sxsw,0.0,1.0,0.0,0.0
1264,show sxsw st gen ipad still let door,1.0,0.0,0.0,0.0
1265,apple pop store sxsw pop genius bar everywhere,1.0,0.0,0.0,2.0
1266,apple pop store line ridic sxsw link,1.0,0.0,0.0,1.0
1267,try update software iphone download sxsw app far luck wonder phone mexico,1.0,0.0,0.0,1.0
1268,def could use ipad sxsw today tweet via iphone sorta pretty much sux,1.0,0.0,0.0,1.0
1269,brilliant use case sxsw quot mention kik concierge service great get mention android iphone add sxsw user amp ask away quot,0.0,1.0,0.0,2.0
1270,use glass lie lie phone face people handsfree connection think apple sxsw arsxsw,1.0,0.0,0.0,0.0
1271,want use video sxsw talk today need able download ipad know link,1.0,0.0,0.0,0.0
1272,mention use mention mention ipad app example good navigation uxdes sxsw link,1.0,0.0,0.0,2.0
1273,anyone use google checkins thru latitude sxsw,0.0,1.0,0.0,0.0
1274,argh ux meet exact time iphone dev meetup clone sxsw,1.0,0.0,0.0,0.0
1275,little need parent anymore comment child play ipad mention connectedbrands sxsw,1.0,0.0,0.0,2.0
1276,mention video interview mention amp mention sxsw quot google deal quot link,0.0,1.0,0.0,0.0
1277,take video ipad th street smart cover rad film huge display nut look great playback sxsw,1.0,0.0,0.0,2.0
1278,sweet tea vodka glowstick cup scream quot google quot baller sxsw,0.0,1.0,0.0,0.0
1279,ipad v android panel start radisson bloody mary start sxsw,0.0,1.0,0.0,0.0
1280,dense una vuelta por socialfuel sxsw para ver la gran diferencia rt mention quot revolution clumsily translate google quot,0.0,1.0,0.0,1.0
1281,encounter w charm intense mention thethankyoueconomy w bright mention localmind suffer mention fun mention party sxsw,0.0,0.0,1.0,0.0
1282,prob w see mention sxsw interactive show nerd concern iphone video actual show,0.0,0.0,1.0,0.0
1283,mention ask favorite non google product say swiss watch sxsw,0.0,1.0,0.0,0.0
1284,wish sxsw see rumor demo mention new social network circle link via mention,0.0,1.0,0.0,2.0
1285,iphone steal get back sxsw,0.0,0.0,1.0,0.0
1286,clearly back twitter tiff think iphone sxsw big sundance even filmfestepic,1.0,0.0,0.0,0.0
1287,new blog watch mention sxsw link,0.0,0.0,1.0,0.0
1288,well google link edchat musedchat sxsw sxswi classical newtwitter,0.0,1.0,0.0,1.0
1289,link edchat musedchat sxsw sxswi classical newtwitter,0.0,0.0,1.0,0.0
1290,mention interrupt regularly schedule sxsw geek program big news link google circle,0.0,1.0,0.0,2.0
1291,mention interrupt regularly schedule sxsw geek program big news link google circle sound interesting,0.0,1.0,0.0,2.0
1292,yesterday listen google's marissa mayer discus mobile technology user use maps phone sxsw,0.0,1.0,0.0,0.0
1293,fascinate link edchat musedchat sxsw sxswi classical newtwitter,0.0,0.0,1.0,0.0
1294,chase sweet amp salty w sweet tea vodka mention google party sxsw mention gsd amp pic link,0.0,1.0,0.0,0.0
1295,mention we'll spotlight new mobile apps mention sxsw amp here's peak ipad jobsearch app video link,1.0,0.0,0.0,0.0
1296,sxsw we're give away ipad creator popular disc interactive create disc amp share twitter,1.0,0.0,0.0,2.0
1297,mention we're launching product sxsw we're plenty else link ok aun,0.0,0.0,1.0,0.0
1298,sxsw weekend ipad release take part either sadly sxsw anybodywanttobuymeanipad,1.0,0.0,0.0,2.0
1299,far welcome e mail go mention great make easy see use service link sxsw,0.0,0.0,1.0,0.0
1300,mention welcome enjoy sxsw ride anywhere austin dwnld groundlink app link booth,0.0,0.0,1.0,0.0
1301,apple cocky perhaps separate ipad store sxsw would good idea guess need extra marketing,1.0,0.0,0.0,1.0
1302,mention apple security guy lock store sxsw link lol,1.0,0.0,0.0,0.0
1303,mention apple store help sxsw use command give answer sxsw rightnow,1.0,0.0,0.0,0.0
1304,leave white iphone g cab austin sxsw internet please help,1.0,0.0,0.0,0.0
1305,company embrace nfc today google nfc window decal amp nexus nokia willinclude smartphones sxsw mcommerce,0.0,1.0,0.0,0.0
1306,company embrace nfc isi verizon amp tmobile verifone include new payment system apple io sxsw mcommerce,1.0,0.0,0.0,0.0
1307,flipboard launch iphone app work experience tablet sxsw,1.0,0.0,0.0,0.0
